"","BM_Series1_NHBE_Mock_1","BM_Series1_NHBE_Mock_2","BM_Series1_NHBE_Mock_3","BM_Series1_NHBE_SARS.CoV.2_1","BM_Series1_NHBE_SARS.CoV.2_2","BM_Series1_NHBE_SARS.CoV.2_3"
"NUTM2G",10.7268974786782,15.9922570526602,14.2777975526663,24.2979086102098,19.1002538420046,25.9964790871674
"COL4A5",1309.87336989637,1283.07108507112,1369.87535408082,1422.77753750895,1530.74891505208,1485.97731353612
"AGRN",3678.13395768898,4796.44694217862,3513.13140893106,5186.25360446811,3155.63479546833,3560.12496641941
"NHS",210.96231708067,257.106286461998,276.830630326697,236.229667043706,226.47443841234,199.151598721336
"FAM166A",2.38375499526181,1.2301736194354,0,0,0,3.24955988589593
"TMPPE",33.3725699336654,38.1353822024973,33.3148609562214,28.3475600452447,32.7432923005793,34.8167130631706
"ZNF626",102.501464796258,153.771702429425,145.950819427255,116.090007804336,87.3154461348782,93.3087910092973
"ZC3H6",152.560319696756,174.684653959826,150.710085278144,105.290937310909,113.23721920617,143.909080661105
"LINC00265",59.5938748815453,55.3578128745929,42.0401816828508,40.4965143503496,38.2005076840092,37.6020501082243
"LAMTOR4",282.474966938525,340.758092583605,318.870812009547,360.418977718112,223.745830720625,246.502328487248
"PRKAR1B",187.124767128052,182.065695676439,167.367515756255,233.529899420349,206.009880724478,234.432534625349
"NUTM2B",11.9187749763091,27.0638196275787,24.589540229592,28.3475600452447,25.921773071292,16.7120222703219
"NCR3LG1",69.1288948625925,59.0483337328991,83.2871523905534,56.6951200904895,57.3007615260138,38.0662729490666
"DCUN1D3",264.596804474061,196.827779109664,271.27815350066,298.324322380909,271.496465325637,270.177693370204
"POTEE",2.38375499526181,2.4603472388708,0,1.34988381167832,1.36430384585747,2.32111420421138
"AD000671.1",0,33.2146877247557,23.0031182792957,35.0969791036363,0,0
"ZNF793",159.711584682541,157.462223287731,203.062009637921,133.638497356154,182.816715344901,148.551309069528
"TUBB4B",5164.40519723472,4770.61329617047,4911.56235811721,7310.97072404978,5987.92957946844,6766.04790527616
"AGAP4",170.43848216122,175.914827579262,143.571186501811,187.633849823287,180.088107653186,206.579164174812
"AC010442.1",67.9370173649616,97.1837159353964,85.6667853159978,85.0426801357342,75.036711522161,84.0243341924518
"COMMD6",308.696271886405,359.210696875136,515.587133846283,329.37165004951,346.533176847798,322.170651544539
"HYKK",30.9888149384036,22.1431251498372,28.5555951053326,35.0969791036363,31.3789884547219,35.7451587448552
"C15orf62",25.029427450249,24.6034723887079,16.6574304781107,31.0473276686014,36.8362038381517,21.3542506787447
"ZNF383",71.5126498578544,72.5802435466885,61.0772450864058,67.494190583916,75.036711522161,77.9894372615022
"HES4",32.1806924360345,67.6595490689469,43.626603633147,43.1962819737063,23.193165379577,27.3891476096942
"IGFL1",26.2213049478799,17.2224306720956,15.8642195029626,44.5461657853846,28.6503807630069,52.9214038560194
"ZNF669",38.140079924189,40.5957294413681,52.3519243597764,44.5461657853846,35.4718999922943,35.2809359040129
"CENPP",102.501464796258,97.1837159353964,92.8056840923309,70.1939582072727,40.9291153757242,68.2407576038145
"PLSCR1",306.312516891143,334.607224486428,287.142373003622,512.955848437762,532.078499884414,642.484411725709
"C3orf62",104.88521979152,92.2630214576548,92.0124731171828,99.8914020641957,114.601523052028,97.4867965768778
"ENO4",2.38375499526181,2.4603472388708,3.96605487574064,4.04965143503496,2.72860769171494,5.10645124926503
"ZNF559",88.198934824687,87.3423269799132,93.5988950674791,64.7944229605594,99.5941807475955,71.9545403305527
"SBK1",13.11065247394,7.38104171661239,14.2777975526663,5.39953524671328,10.9144307668598,15.7835765886374
"GTF2F2",710.35898858802,644.610976584148,899.501245817977,818.029589877062,795.389142134906,812.389971473982
"FAM92A",199.043542104361,174.684653959826,183.231735259217,163.335941213077,173.266588423899,185.68913633691
"FOCAD",629.311318749118,624.928198673182,694.059603254612,750.535399293146,738.088380608892,705.154495239416
"PRR19",14.3025299715709,20.9129515304018,16.6574304781107,20.2482571751748,2.72860769171494,17.1762451111642
"ZP3",73.8964048531162,45.5164239191097,51.5587133846283,110.690472557622,80.4939269055908,90.5234539642437
"C10orf99",3.57563249289272,6.15086809717699,5.55247682603689,6.7494190583916,1.36430384585747,2.32111420421138
"H3-5",0,0,0.793210975148128,1.34988381167832,1.36430384585747,1.39266852252683
"JAKMIP3",3.57563249289272,4.92069447774159,7.13889877633315,9.44918668174824,0,9.74867965768778
"GOLGA6L3",0,0,4.75926585088877,0,0,0.928445681684551
"TCTEX1D4",2.38375499526181,1.2301736194354,0.793210975148128,0,0,2.32111420421138
"SELL",0,0,3.96605487574064,2.69976762335664,4.09291153757242,5.5706740901073
"CHM",761.609720986149,725.802435466885,758.30969224161,637.145159112167,721.716734458603,725.116077395634
"BLOC1S5",151.368442199125,113.175972988057,149.123663327848,140.387916414545,128.244561510602,128.58972691331
"WASF4P",4.76750999052362,4.92069447774159,5.55247682603689,5.39953524671328,4.09291153757242,3.7137827267382
"IER5L",73.8964048531162,98.4138895548318,74.561831663924,74.2436096423076,73.6724076763035,60.3489693094958
"H2AX",159.711584682541,172.224306720956,172.919992582292,201.13268794007,132.337473048175,149.943977592055
"INSC",7.15126498578544,3.69052085830619,4.75926585088877,5.39953524671328,4.09291153757242,10.2129024985301
"SERPINA5",4.76750999052362,1.2301736194354,0.793210975148128,2.69976762335664,1.36430384585747,2.78533704505365
"C19orf54",166.862849668327,168.533785862649,147.537241377552,156.586522154685,167.809373040469,157.371543045531
"LCTL",0,0,0.793210975148128,1.34988381167832,2.72860769171494,2.32111420421138
"NCCRP1",456.489081592637,440.402155757872,474.34016313858,765.384121221608,593.472172948,714.903174897104
"AF279873.1",5.95938748815453,4.92069447774159,2.37963292544438,1.34988381167832,9.5501269210023,3.7137827267382
"FAM83G",872.454328265823,858.661186365907,775.760333694869,1190.59752190028,994.577503630097,1041.71605485007
"SRSF10",1269.34953497691,1299.06334212378,1574.52378566903,1233.79380387399,1375.21827662433,1355.99491810029
"DUSP28",19.0700399620945,23.3732987692726,16.6574304781107,24.2979086102098,17.7359499961471,15.7835765886374
"CCDC9B",1481.50372955522,1461.44625988925,1288.96783461571,1961.3811783686,1856.81753421202,2090.39545231277
"NBR1",2588.75792485433,2493.56192659555,2780.99767886934,2425.74120958594,2728.60769171494,2525.37225418198
"RALGAPA2",859.343675791883,875.883617038003,771.00106784398,849.076917545664,858.14711904435,889.450963053799
"NDOR1",87.0070573270561,108.255278510315,107.083481644997,110.690472557622,90.0440538265932,87.2738940783478
"NKAIN2",1.19187749763091,1.2301736194354,0,1.34988381167832,2.72860769171494,0.464222840842275
"CFAP54",4.76750999052362,3.69052085830619,14.2777975526663,10.7990704934266,4.09291153757242,8.35601113516095
"NPIPP1",129.914647241769,116.866493846363,115.808802371627,132.288613544475,130.973169202317,165.26333133985
"CLN3",369.482024265581,348.139134300218,264.139254724327,434.662587360419,350.62608838537,356.98736460771
"FAM72B",38.140079924189,34.4448613441911,55.5247682603689,22.9480247985315,30.0146846088644,33.4240445406438
"ASAH2",16.6862849668327,23.3732987692726,11.8981646272219,33.747095291958,40.9291153757242,20.4258049970601
"SUMO2",3069.08455639958,2556.30078118676,2867.45767516048,2826.6567016544,2869.13098783826,3050.40828717459
"NANOS1",50.058854900498,38.1353822024973,51.5587133846283,10.7990704934266,23.193165379577,14.3909080661105
"IGFL3",7.15126498578544,1.2301736194354,0.793210975148128,0,8.18582307514483,2.32111420421138
"ZNF177",32.1806924360345,45.5164239191097,18.2438524284069,36.4468629153147,31.3789884547219,16.2477994294796
"RTL6",544.688016417324,477.307364340934,500.516125318469,546.70294372972,527.985588346842,480.006417430913
"DPYD",60.7857523791762,39.3655558219327,59.4908231361096,56.6951200904895,57.3007615260138,37.137827267382
"S100A16",7219.2020031504,7061.19657555918,6900.14227281356,9126.56445075713,6888.37011773438,8223.24340268006
"PTAR1",249.102397004859,344.448613441911,443.404935107803,263.227343277273,253.76051532949,244.645437123879
"CC2D2B",0,1.2301736194354,0,1.34988381167832,4.09291153757242,2.78533704505365
"SAXO2",4.76750999052362,2.4603472388708,11.8981646272219,2.69976762335664,6.82151922928736,3.24955988589593
"LINC00319",70.3207723602234,62.7388545912053,27.7623841301845,40.4965143503496,19.1002538420046,42.2442785166471
"RHCE",1.19187749763091,4.92069447774159,0,1.34988381167832,2.72860769171494,1.39266852252683
"PARVB",152.560319696756,147.620834332248,129.293388949145,171.435244083147,147.344815352607,158.764211568058
"TEKT4P2",16.6862849668327,27.0638196275787,19.0370634035551,40.4965143503496,20.4645576878621,22.7469192012715
"SLC4A5",16.6862849668327,36.9052085830619,13.4845865775182,25.6477924218881,17.7359499961471,15.3193537477951
"UROS",547.071771412586,560.959170462541,517.173555796579,548.052827541398,518.435461425839,551.496734920623
"CYP51A1-AS1",0,1.2301736194354,2.37963292544438,0,0,0.928445681684551
"ZDHHC9",1249.08761751719,1302.75386298209,1323.07590654708,1252.69217723748,1353.38941509061,1395.91808241272
"ZBED6CL",38.140079924189,46.7465975385451,33.3148609562214,41.8463981620279,40.9291153757242,43.6369470391739
"QRFP",11.9187749763091,8.61121533604778,3.96605487574064,4.04965143503496,1.36430384585747,11.1413481802146
"SMIM15",518.466711469444,424.409898705212,596.494653311392,487.308056015874,452.948876824681,480.006417430913
"FAM221A",15.4944074692018,11.0715625749186,16.6574304781107,9.44918668174824,12.2787346127172,6.96334261263413
"TMEM120B",314.655659374559,312.464099336591,280.003474227289,402.26537588014,379.276469148377,397.83897460183
"FSIP2",20.2619174597254,17.2224306720956,46.0062365585914,24.2979086102098,17.7359499961471,33.4240445406438
"RBM34",789.02290343166,877.113790657438,755.136848341018,705.989233507762,837.682561356488,903.377648279068
"NOXA1",2.38375499526181,6.15086809717699,4.75926585088877,16.1986057401398,6.82151922928736,1.8568913633691
"TMEM198",23.8375499526181,23.3732987692726,16.6574304781107,10.7990704934266,17.7359499961471,15.7835765886374
"BCL2L15",11.9187749763091,2.4603472388708,23.0031182792957,22.9480247985315,15.0073423044322,10.2129024985301
"FZD9",0,1.2301736194354,5.55247682603689,4.04965143503496,0,0
"SPRED3",207.386684587778,177.145001198697,157.848984054477,205.182339375105,223.745830720625,243.716991442195
"ZNF548",271.748069459847,225.121772356678,249.068246196512,198.432920316713,199.188361495191,236.289425988718
"MTF1",680.562051147247,632.309240389794,689.300337403723,681.691324897552,699.887872924883,721.866517509738
"TMEM201",76.280159848378,79.9612852633008,63.4568780118502,98.5415182525174,72.308103830446,69.169203285499
"NHLRC3",282.474966938525,284.170106089577,292.694849829659,240.279318478741,302.875453780359,252.073002577355
"ZDHHC11",119.187749763091,153.771702429425,116.602013346775,134.988381167832,124.15164997303,155.514651682162
"LINC00910",108.460852284412,88.5725005993486,90.4260511668866,80.9930287006992,75.036711522161,99.8079107810892
"SLX4",252.678029497752,269.408022656352,261.759621798882,284.825484264126,238.753173025058,250.680334054829
"RPL14",10358.6073319102,8896.61561575679,9594.67995539175,8832.28977981125,9750.67958634335,10368.4171502122
"FAM78B",3.57563249289272,1.2301736194354,0.793210975148128,4.04965143503496,2.72860769171494,1.39266852252683
"ZNF563",36.9482024265581,47.9767711579805,60.2840341112577,48.5958172204195,36.8362038381517,37.6020501082243
"FBF1",81.0476698389016,123.01736194354,88.8396292165903,152.53687071965,95.501269210023,79.8463286248713
"KLRG2",21.4537949573563,18.452604291531,24.589540229592,22.9480247985315,4.09291153757242,9.74867965768778
"MSL1",1197.83688511906,1173.58563294137,1348.45865775182,1154.15065898496,1270.16688049331,1238.54653936719
"AC099489.1",4.76750999052362,6.15086809717699,11.8981646272219,16.1986057401398,4.09291153757242,11.6055710210569
"LRRK2",5.95938748815453,6.15086809717699,11.1049536520738,12.1489543051049,6.82151922928736,3.24955988589593
"GJB3",1274.11704496744,1187.11754275516,1208.85352612575,1692.75429984461,1437.97625353378,1692.09225487009
"INSYN2A",1.19187749763091,0,2.37963292544438,0,1.36430384585747,1.39266852252683
"TRMT2B",108.460852284412,100.874236793703,89.6328401917384,91.7920991941258,128.244561510602,101.200579303616
"HACD4",256.253661990645,314.924446575462,290.315216904215,234.879783232028,174.630892269756,244.645437123879
"USP32P1",4.76750999052362,6.15086809717699,6.34568780118502,6.7494190583916,5.45721538342989,1.8568913633691
"FAM120AOS",549.455526407848,526.51430911835,517.173555796579,498.1071265093,511.613942196552,528.749815719352
"C9orf152",2.38375499526181,1.2301736194354,1.58642195029626,1.34988381167832,12.2787346127172,4.17800556758048
"NOC2L",2230.00279806742,2358.24282845766,2071.86706708691,2742.96390533035,2323.40944949527,2530.0144825904
"MSANTD1",1.19187749763091,1.2301736194354,0.793210975148128,0,0,1.8568913633691
"NELFB",487.477896531041,501.910836729642,368.843103443879,566.951200904895,439.305838366106,453.545715502903
"LRRC66",26.2213049478799,22.1431251498372,28.5555951053326,24.2979086102098,34.1075961464368,21.3542506787447
"ZNF292",588.787483829668,695.048094981,795.590608073572,604.747947631888,626.21546524858,516.680021857452
"KCTD21",250.29427450249,268.177849036917,237.963292544438,238.929434667063,242.84608456263,242.78854576051
"SBSN",143.025299715709,169.763959482085,166.574304781107,159.286289778042,150.073423044322,136.017292366787
"ADAT2",148.984687203863,135.319098137894,194.336688911291,179.534546953217,145.98051150675,126.268612709099
"SHLD2P3",1.19187749763091,0,2.37963292544438,0,1.36430384585747,1.39266852252683
"ZNF567",255.061784493014,227.582119595549,210.994119389402,234.879783232028,256.489123021205,205.186495652286
"NDUFA4",942.775100626047,846.359450171553,824.939414154053,791.031913643496,980.934465171522,970.689960201198
"ANKDD1B",15.4944074692018,23.3732987692726,14.2777975526663,6.7494190583916,9.5501269210023,15.3193537477951
"ALKBH2",168.054727165958,158.692396907166,150.710085278144,164.685825024755,132.337473048175,150.408200432897
"RNFT1",72.7045273554853,135.319098137894,138.811920650922,106.640821122587,95.501269210023,77.0609915798177
"RNF222",2.38375499526181,1.2301736194354,2.37963292544438,1.34988381167832,1.36430384585747,2.32111420421138
"CGB5",2.38375499526181,0,0.793210975148128,4.04965143503496,0,0
"RELN",2.38375499526181,1.2301736194354,5.55247682603689,2.69976762335664,2.72860769171494,0.464222840842275
"FAM111B",77.4720373460089,62.7388545912053,81.7007304402571,60.7447715255244,61.3936730635862,64.5269748770763
"APOD",109.652729782043,120.557014704669,83.2871523905534,80.9930287006992,68.2151922928736,61.7416378320226
"H1-0",1793.77563393451,2001.49247882139,1906.8791842561,2051.82339375105,1836.35297652416,1832.7517756453
"LITAF",3455.252865632,3450.63700251629,3450.46774189436,3652.78559440154,3736.82823380362,3490.02731745223
"TMEM120A",233.607989535658,215.280383401195,153.089718203589,240.279318478741,174.630892269756,189.402919063648
"ARID2",864.111185782407,869.732748940826,872.53207266294,754.585050728181,817.218003668626,885.737180327061
"RIMKLBP1",5.95938748815453,3.69052085830619,6.34568780118502,2.69976762335664,8.18582307514483,1.8568913633691
"FAM25G",1.19187749763091,1.2301736194354,0,0,10.9144307668598,2.78533704505365
"SF3B3",2955.85619412465,2448.04550267644,2450.22870223257,2490.5356325465,2967.36086474,2978.91796968488
"BLOC1S3",172.822237156481,189.446737393051,142.777975526663,180.884430764895,182.816715344901,195.437815994598
"SP6",170.43848216122,195.597605490228,187.197790134958,198.432920316713,159.623549965324,189.867141904491
"PLAC9",8.34314248341634,2.4603472388708,7.13889877633315,21.5981409868531,5.45721538342989,12.9982395435837
"NKAPL",14.3025299715709,7.38104171661239,8.7253207266294,9.44918668174824,12.2787346127172,8.82023397600323
"UBE2Q2P1",64.3613848720689,84.8819797410424,65.8365109372946,95.8417506291608,110.508611514455,90.987676805086
"CLDN4",849.808655810836,853.740491888166,738.479417862907,1332.3353221265,870.425853657067,990.651542357415
"ZNF573",19.0700399620945,18.452604291531,5.55247682603689,21.5981409868531,13.6430384585747,24.6038105646406
"CRYM-AS1",3.57563249289272,6.15086809717699,0.793210975148128,2.69976762335664,1.36430384585747,1.8568913633691
"FAM47E",9.53501998104725,14.7620834332248,27.7623841301845,13.4988381167832,10.9144307668598,9.28445681684551
