,Xiong_PBMC_N_1,Xiong_PBMC_N_2,Xiong_PBMC_N_3,Xiong_PBMC_COVID_1,Xiong_PBMC_COVID_2,Xiong_PBMC_COVID_3
ARMH2,22.75996326,31.98725628,11.15068435,14.60153426,20.51971136,9.478009803
TBC1D3G,0,3.763206621,18.58447392,0,0,0
AC092115.2,5.202277317,9.408016553,14.86757914,6.257800397,10.25985568,8.885634191
AC106820.4,13.65597796,3.763206621,48.3196322,8.343733863,8.207884544,16.58651716
AC095057.3,37.71651055,126.0674218,63.18721133,11.47263406,32.83153818,13.03226348
AP005482.2,73.4821671,48.92168608,57.61186916,17.73043446,17.09975947,38.50441483
AC108206.2,1.300569329,1.881603311,0,0,1.367980757,1.777126838
AC092375.2,157.3688888,250.2532403,122.6575279,32.33196872,145.6899507,111.9589908
MRC1,18.85825527,13.17122317,31.59360567,3303.075643,331.0513433,221.5484792
AL008727.1,44.86964186,69.6193225,61.32876394,20.85933466,32.1475478,23.1026489
AC009812.4,13.65597796,43.27687615,7.433789569,3.128900199,15.04778833,10.07038542
COX6CP1,3.251423323,0,1.858447392,4.171866932,1.367980757,2.961878064
HSPB9,2.601138659,1.881603311,1.858447392,3.128900199,2.735961515,4.739004902
AC007541.1,11.70512396,26.34244635,20.44292131,6.257800397,13.67980757,7.700882965
AC079148.1,5.202277317,3.763206621,3.716894784,0,3.419951893,2.369502451
AC091544.4,1.950853994,1.881603311,0,3.128900199,0,0.592375613
HEXA-AS1,6.502846646,5.644809932,5.575342177,28.16010179,12.31182682,23.69502451
AC138811.2,1.950853994,0,0,103.2537066,0,11.25513664
AC012173.1,3.251423323,0,3.716894784,0,3.419951893,2.961878064
AC024270.2,0.650284665,0,1.858447392,5.214833664,0,1.184751225
DNM1P34,3.251423323,0,1.858447392,1.042966733,2.051971136,0
AL353708.1,7.803415976,7.526413243,1.858447392,18.77340119,3.419951893,16.58651716
AC106028.3,20.80910927,9.408016553,9.292236961,21.90230139,8.891874923,2.369502451
AC026803.1,1.950853994,1.881603311,7.433789569,1.042966733,0.683990379,1.184751225
AC109460.1,41.61821854,20.69763642,55.75342177,29.20306852,37.61947083,42.65104412
AC027373.1,15.60683195,9.408016553,11.15068435,9.386700596,15.04778833,20.14077083
AC120024.1,3.901707988,3.763206621,0,1.042966733,2.051971136,0
AC026464.3,0,0,20.44292131,0,0,0
AC109597.1,7.153131311,0,9.292236961,0,0.683990379,0.592375613
AC007610.3,2.601138659,3.763206621,1.858447392,2.085933466,1.367980757,0
AC087481.1,0.650284665,1.881603311,3.716894784,2.085933466,0,0
LDC1P,3.901707988,0,11.15068435,0,1.367980757,0
LINC00562,11.70512396,22.57923973,35.31050045,8.343733863,19.1517306,15.40176593
Z92544.1,0,0,5.575342177,0,2.051971136,2.369502451
AC068700.1,35.76565655,48.92168608,35.31050045,23.98823486,37.61947083,24.28740012
AL513534.3,7.153131311,31.98725628,16.72602653,5.214833664,10.94384606,2.961878064
AP002761.4,130.0569329,41.39527284,94.780817,103.2537066,127.9062008,98.33435171
AC110079.1,1091.827952,861.7743163,1081.616382,1001.248064,1229.13071,1223.25564
AC012414.4,8.45370064,13.17122317,11.15068435,15.64450099,4.103942272,30.21115625
AL353746.1,13.00569329,5.644809932,11.15068435,2.085933466,0.683990379,13.03226348
AC092127.1,52.02277317,56.44809932,139.3835544,42.76163605,38.30346121,43.83579534
LINC02367,14.30626262,30.10565297,9.292236961,3.128900199,21.20370174,13.03226348
AL031709.1,9.103985305,9.408016553,0,21.90230139,4.103942272,1.777126838
SCX,13.65597796,71.50092581,46.46118481,6.257800397,17.09975947,18.95601961
AC093525.3,1.300569329,5.644809932,0,6.257800397,0.683990379,1.184751225
LMF1-AS1,5.852561982,5.644809932,11.15068435,12.51560079,5.471923029,2.961878064
ATP2A1-AS1,3.251423323,1.881603311,3.716894784,0,3.419951893,2.961878064
AC009065.4,1.300569329,5.644809932,3.716894784,0,0,0.592375613
LCMT1-AS1,30.56337924,33.86885959,16.72602653,17.73043446,45.82735537,20.73314644
TPRKBP2,26.66167125,9.408016553,11.15068435,10.42966733,11.62783644,2.961878064
AL355607.2,9.103985305,5.644809932,9.292236961,2.085933466,4.787932651,5.331380514
NBAT1,1.300569329,1.881603311,1.858447392,0,0,1.184751225
C16orf95,17.55768595,18.81603311,9.292236961,25.03120159,34.88350931,36.72728799
AL133355.1,74.13245177,43.27687615,59.47031655,17.73043446,79.34288393,26.65690257
AL049796.1,11.0548393,11.28961986,13.00913175,7.30076713,10.25985568,5.923756127
AC018557.1,0,65.85611587,0,0,0,0
AC126696.2,1.950853994,0,0,2.085933466,0.683990379,0
AC023794.7,5.202277317,5.644809932,18.58447392,7.30076713,3.419951893,2.369502451
AL353719.1,16.25711662,1.881603311,7.433789569,1.042966733,9.575865301,4.739004902
AC009145.1,7.803415976,0,9.292236961,4.171866932,0.683990379,4.146629289
AC116348.3,5.202277317,3.763206621,13.00913175,0,5.471923029,0.592375613
MYL12BP1,1.950853994,0,0,1.042966733,1.367980757,2.961878064
AC011773.4,5.852561982,3.763206621,5.575342177,1.042966733,0.683990379,3.554253676
AC002310.3,1.300569329,5.644809932,0,1.042966733,1.367980757,1.777126838
AC009148.1,0,1.881603311,1.858447392,2.085933466,1.367980757,3.554253676
AC009041.1,21.45939393,9.408016553,11.15068435,7.30076713,23.93966325,2.961878064
AC010336.2,3.901707988,7.526413243,3.716894784,3.128900199,4.787932651,1.184751225
AC133919.1,3.901707988,0,5.575342177,4.171866932,1.367980757,4.146629289
AL590787.1,3.251423323,0,1.858447392,3.128900199,2.051971136,11.25513664
AC004381.1,3.251423323,0,0,2.085933466,0.683990379,0.592375613
AC009093.2,47.47078052,71.50092581,118.9406331,45.89053625,45.82735537,64.56894179
BMS1P8,0,1.881603311,0,0,0,7.700882965
AC109347.1,14.30626262,22.57923973,13.00913175,23.98823486,19.83572098,32.5806587
FAM157C,3043.33223,342.4518025,1105.776198,4443.038282,1572.493881,2557.877896
AL035071.2,7.803415976,3.763206621,5.575342177,8.343733863,1.367980757,1.777126838
AC012184.2,0,11.28961986,37.16894784,65.70690417,34.88350931,15.40176593
AC026771.1,25.36110192,11.28961986,3.716894784,9.386700596,19.1517306,30.21115625
MT1L,1.300569329,16.9344298,0,49.01943645,4.103942272,0.592375613
AC092681.2,0.650284665,15.05282649,3.716894784,1.042966733,2.735961515,1.184751225
AC018557.2,1.300569329,3.763206621,20.44292131,5.214833664,2.051971136,1.184751225
AC132872.1,246.4578879,176.8707112,178.4109497,247.1831157,178.5214888,205.5543376
ERVK13-1,1506.059283,1017.947391,1165.246515,1204.626576,1501.358881,2018.223713
AC133550.2,30.56337924,7.526413243,0,13.55856753,0,1.777126838
AC069224.2,10.40455463,7.526413243,1.858447392,8.343733863,10.25985568,15.99414154
AC110597.1,1.300569329,1.881603311,1.858447392,0,1.367980757,1.777126838
TPST2P1,0.650284665,0,5.575342177,2.085933466,0,0
AP000223.1,4.551992652,1.881603311,0,0,0,1.777126838
AC027702.2,14.30626262,24.46084304,20.44292131,51.10536991,19.83572098,24.28740012
STAM-AS1,2.601138659,3.763206621,1.858447392,2.085933466,0.683990379,3.554253676
AC130456.3,21.45939393,498.6248773,0,2178.757505,139.5340372,0.592375613
AC131391.1,2.601138659,1.881603311,1.858447392,3.128900199,5.471923029,5.923756127
AL590004.3,1.300569329,3.763206621,0,1.042966733,0.683990379,0
AC024270.4,2.601138659,1.881603311,5.575342177,2.085933466,5.471923029,1.777126838
AC009097.3,0.650284665,0,1.858447392,0,1.367980757,1.184751225
Z98885.2,3.901707988,7.526413243,0,1.042966733,2.735961515,4.146629289
AC007728.1,8.45370064,9.408016553,16.72602653,13.55856753,6.155913408,10.66276103
AC025917.1,53.97362716,39.51366952,57.61186916,25.03120159,39.67144196,31.39590747
AC068870.1,3.251423323,0,1.858447392,1.042966733,2.051971136,2.369502451
AC026471.2,5.852561982,1.881603311,0,3.128900199,10.25985568,7.108507353
SNAI3-AS1,122.253517,90.31695891,87.34702743,77.17953823,76.60692241,141.5777714
AC012508.2,1.300569329,3.763206621,0,0,1.367980757,0
AC114811.2,1.300569329,1.881603311,1.858447392,18.77340119,7.523894165,1.184751225
AC092718.3,11.0548393,18.81603311,7.433789569,16.68746773,15.73177871,22.51027328
HERC2P5,3.251423323,0,0,12.51560079,6.839903787,17.77126838
AL359715.2,29.91309457,26.34244635,31.59360567,18.77340119,21.20370174,24.28740012
AL031705.1,2.601138659,0,1.858447392,1.042966733,2.051971136,0
AC127537.1,5.852561982,1.881603311,0,2.085933466,1.367980757,6.51613174
AF213884.3,4.551992652,7.526413243,13.00913175,0,2.051971136,1.777126838
AC113208.4,22.1096786,0,5.575342177,6.257800397,6.839903787,2.369502451
AC116903.2,37.06622588,5.644809932,53.89497437,22.94526812,29.41158628,19.54839522
AC004158.1,0,1.881603311,1.858447392,0,2.051971136,1.777126838
AL096870.2,313.4372084,370.6758522,349.3881097,259.6987165,223.6648538,238.1349963
AC100827.4,8.45370064,7.526413243,3.716894784,11.47263406,4.103942272,7.108507353
RN7SKP176,0,13.17122317,0,0,0,0
AC027104.1,2.601138659,1.881603311,0,1.042966733,0,2.961878064
HNRNPA3P11,1.300569329,3.763206621,3.716894784,1.042966733,2.051971136,2.961878064
ANKRD20A1,4.551992652,0,9.292236961,36.50383565,2.735961515,1.184751225
AC026150.2,36.41594122,18.81603311,57.61186916,63.62097071,43.09139386,62.19943933
AL591848.3,68.93017445,105.3697854,63.18721133,27.11713506,51.2992784,34.95016115
AL118516.1,552.7419649,274.7140834,202.5707657,252.3979494,286.5919687,180.0821863
AL121839.2,126.1552249,626.5739025,243.4566084,67.79283764,171.681585,47.98242463
AC133552.1,1.300569329,11.28961986,7.433789569,0,2.051971136,1.777126838
AC009133.3,137.8603489,235.2004138,128.2328701,42.76163605,82.07884544,96.55722487
AC005307.1,3.251423323,0,1.858447392,0,0,0
SLC7A5P1,29.91309457,31.98725628,46.46118481,33.37493545,45.14336499,11.84751225
AC009690.1,137.8603489,267.1876701,154.2511336,83.43733863,131.3261527,68.12319546
AC139256.2,175.5768595,174.9891079,250.8903979,104.2966733,134.0621142,177.7126838
AC009962.1,32.51423323,7.526413243,27.87671088,85.5232721,21.88769212,49.16717586
AC007823.1,0.650284665,9.408016553,3.716894784,2.085933466,0.683990379,0.592375613
AC007494.2,2.601138659,5.644809932,11.15068435,3.128900199,4.103942272,4.146629289
AC022968.1,0.650284665,11.28961986,7.433789569,2.085933466,1.367980757,4.146629289
AC008870.3,50.07191918,45.15847946,68.76255351,28.16010179,41.7234131,24.28740012
AC012321.1,127.4557943,391.3734886,338.2374254,67.79283764,69.76701862,92.41059558
AC055855.2,6.502846646,1.881603311,3.716894784,3.128900199,6.155913408,2.369502451
AC021087.3,41.61821854,39.51366952,37.16894784,25.03120159,39.67144196,32.5806587
AC104758.2,0.650284665,0,0,1.042966733,6.155913408,0
AC009065.5,14.30626262,16.9344298,18.58447392,8.343733863,14.36379795,14.21701471
AC007225.1,0.650284665,1.881603311,0,0,0.683990379,1.777126838
AC026150.3,12.35540863,28.22404966,55.75342177,17.73043446,4.787932651,22.51027328
AC092338.2,5.202277317,5.644809932,29.73515828,3.128900199,3.419951893,0.592375613
LINC02280,9.754269969,0,3.716894784,11.47263406,0,11.84751225
AC003102.1,180.7791368,195.6867443,144.9588966,170.0035775,201.0931713,243.4663768
KRT8P50,6.502846646,5.644809932,5.575342177,4.171866932,3.419951893,2.961878064
Z84723.1,17.55768595,9.408016553,7.433789569,4.171866932,8.207884544,9.478009803
LINC01963,185.3311294,342.4518025,191.4200814,73.0076713,176.4695177,107.2199859
AC092803.1,22.75996326,24.46084304,29.73515828,40.67570258,28.04360553,58.05281005
AL163051.1,5.852561982,16.9344298,9.292236961,9.386700596,15.73177871,15.40176593
CEROX1,317.3389163,1206.107722,263.8995297,49.01943645,348.1511027,70.49269791
AP003096.1,32.51423323,22.57923973,14.86757914,7.30076713,16.41576909,23.1026489
AL135818.2,19.50853994,30.10565297,50.17807959,4.171866932,15.04778833,6.51613174
AC027279.1,2.601138659,45.15847946,16.72602653,0,3.419951893,1.184751225
HMGB3P32,17.55768595,26.34244635,26.01826349,5.214833664,10.94384606,8.293258578
AL135744.1,0.650284665,5.644809932,0,0,0.683990379,0.592375613
AC245033.1,0.650284665,9.408016553,0,2.085933466,0,0
AC055876.4,22.75996326,13.17122317,9.292236961,0,2.735961515,15.99414154
AC010542.3,14.95654729,0,1.858447392,7.30076713,2.735961515,10.66276103
FBXL19-AS1,124.2043709,127.9490251,139.3835544,198.1636792,141.5860084,161.1261667
AC109460.2,395.3730761,366.9126456,380.9817154,316.0189201,416.5501406,430.6570704
AL591848.4,21.45939393,1.881603311,31.59360567,7.30076713,17.09975947,15.99414154
AL049634.2,53.3233425,5.644809932,13.00913175,83.43733863,80.0268743,36.13491238
LINC01960,0,0,0,7.30076713,2.051971136,4.739004902
AC093510.2,0,3.763206621,0,2.085933466,0.683990379,0.592375613
AC106820.5,3.251423323,9.408016553,1.858447392,4.171866932,2.051971136,1.184751225
LINC01229,7.803415976,16.9344298,14.86757914,0,1.367980757,0.592375613
AL359258.2,11.70512396,9.408016553,22.30136871,33.37493545,14.36379795,34.35778554
AC009120.3,14.95654729,24.46084304,20.44292131,16.68746773,10.94384606,21.91789767
TAT-AS1,3.251423323,0,3.716894784,0,6.839903787,7.700882965
AC020978.3,6.502846646,3.763206621,7.433789569,1.042966733,0,5.331380514
AP003071.1,0,0,5.575342177,0,1.367980757,0.592375613
ARLNC1,2.601138659,1.881603311,0,2.085933466,0.683990379,3.554253676
ADPGK-AS1,100.1438384,47.04008277,113.3652909,172.0895109,111.4904317,122.6217518
AC106886.2,34.46508723,18.81603311,7.433789569,40.67570258,51.98326878,31.98828309
XKR7,37.71651055,5.644809932,29.73515828,21.90230139,36.25149007,24.28740012
AC015818.2,1.950853994,1.881603311,0,0,2.735961515,2.369502451
AC009093.3,34.46508723,15.05282649,48.3196322,46.93350298,45.14336499,56.86805882
LINC00565,172.9757208,295.4117198,128.2328701,83.43733863,162.7897101,112.5513664
AC135050.3,14.95654729,13.17122317,11.15068435,5.214833664,3.419951893,7.108507353
AL158206.1,31.86394857,50.80328939,55.75342177,58.40613704,20.51971136,23.1026489
AC026464.4,431.7890173,846.7214898,786.1232469,1027.322232,634.7430714,684.1938327
CCPG1,3198.099981,1275.727045,2233.853765,4197.9411,2001.355848,2803.121399
AL158212.3,269.8681358,319.8725628,282.4840036,161.6598436,220.2449019,191.3373229
AC107398.3,0.650284665,1.881603311,5.575342177,2.085933466,0.683990379,0.592375613
AL031985.3,37.71651055,30.10565297,39.02739524,36.50383565,25.30764401,39.68916605
LINC02193,181.4294214,112.8961986,76.19634308,187.7340119,137.4820661,168.234674
LINC01311,29.26280991,15.05282649,24.1598161,11.47263406,12.31182682,18.36364399
AC009107.2,71.53131311,101.6065788,92.92236961,43.80460278,101.9145664,53.90618076
LINC00622,11.70512396,1.881603311,16.72602653,7.30076713,21.88769212,33.17303431
CAPN10-DT,40.96793387,65.85611587,20.44292131,36.50383565,27.35961515,42.65104412
LINC02555,27.96224058,1.881603311,7.433789569,11.47263406,11.62783644,13.62463909
AL356489.2,37.06622588,7.526413243,48.3196322,0,0.683990379,2.961878064
AL390195.3,86.4878604,82.79054567,76.19634308,46.93350298,73.18697052,60.4223125
AP006545.1,1.950853994,1.881603311,1.858447392,3.128900199,0,2.961878064
AC009093.4,9.754269969,5.644809932,18.58447392,2.085933466,13.67980757,15.40176593
AL133297.1,1.950853994,0,0,0,1.367980757,1.184751225
AP001486.2,12.35540863,122.3042152,35.31050045,9.386700596,0,0
WWOX-AS1,0,5.644809932,5.575342177,0,0,0
AC022167.3,4.551992652,26.34244635,0,90.73810576,10.94384606,2.961878064
AC090260.2,3.901707988,1.881603311,9.292236961,3.128900199,5.471923029,3.554253676
DOCK9-DT,20.1588246,37.63206621,13.00913175,9.386700596,17.09975947,11.84751225
BX255925.1,0.650284665,0,3.716894784,2.085933466,0,8.885634191
AC004847.1,891.5402752,688.6668117,936.6574857,1161.86494,896.7113864,803.8537065
AC244034.2,7.803415976,3.763206621,11.15068435,2.085933466,8.207884544,4.146629289
AC036103.1,1.300569329,0,0,1.042966733,0,2.369502451
AL008628.1,7.803415976,11.28961986,5.575342177,4.171866932,5.471923029,7.700882965
LINC01572,5.852561982,11.28961986,7.433789569,18.77340119,10.94384606,11.25513664
AC010132.4,25.36110192,18.81603311,22.30136871,12.51560079,12.31182682,23.1026489
AL445471.2,1.300569329,1.881603311,0,0,2.051971136,0
AC105046.1,88.43871439,11.28961986,29.73515828,13.55856753,12.31182682,2.369502451
AC005730.2,0.650284665,1.881603311,0,10.42966733,0.683990379,0
WFDC21P,3.251423323,0,1.858447392,7.30076713,5.471923029,8.293258578
SULT1A3,126.8055096,532.4937369,131.9497648,576.7606033,193.5692772,497.0031391
AC036108.2,18.20797061,0,35.31050045,0,6.155913408,3.554253676
AL450468.2,16.90740128,3.763206621,3.716894784,7.30076713,4.787932651,4.739004902
AC079416.2,9.103985305,0,7.433789569,9.386700596,9.575865301,7.700882965
AC092718.4,5.202277317,7.526413243,1.858447392,4.171866932,5.471923029,9.478009803
LINC02256,42.91878787,71.50092581,42.74429002,62.57800397,48.56331689,66.93844424
AC109460.3,409.6793387,413.9527284,393.9908471,367.12429,470.5853805,403.4077923
AL512274.1,5.852561982,15.05282649,20.44292131,9.386700596,4.103942272,8.885634191
AC124312.3,18.85825527,33.86885959,33.45205306,11.47263406,19.83572098,18.36364399
AL441883.1,0,0,0,0,0,15.99414154
AC084783.1,4.551992652,11.28961986,9.292236961,1.042966733,3.419951893,2.961878064
AC009053.3,40.31764921,20.69763642,46.46118481,31.28900199,15.73177871,14.80939032
ZNNT1,50.72220384,161.8178847,37.16894784,28.16010179,44.45937461,61.60706372
CDC37P2,5.852561982,0,7.433789569,2.085933466,4.787932651,2.961878064
AC141586.3,89.73928372,107.2513887,0,42.76163605,54.71923029,75.82407843
AC007066.2,152.8168962,116.6594053,113.3652909,82.3943719,96.44264339,100.1114785
AC073476.3,14.30626262,11.28961986,11.15068435,5.214833664,15.73177871,7.108507353
LINC00563,5.852561982,13.17122317,1.858447392,8.343733863,14.36379795,5.331380514
AP000766.1,97.54269969,144.8834549,185.8447392,76.1365715,132.0101431,61.60706372
AC234775.3,73.4821671,22.57923973,40.88584263,79.2654717,60.19115332,78.78595649
LMO7-AS1,27.31195591,28.22404966,7.433789569,10.42966733,24.62365363,15.40176593
AC009034.1,5.202277317,0,0,2.085933466,2.051971136,0
AC012181.1,90.38956838,50.80328939,81.77168526,78.22250497,80.71086468,165.2727959
TMEM178B,6.502846646,9.408016553,1.858447392,1.042966733,13.67980757,0
AC092123.1,1.950853994,1.881603311,5.575342177,2.085933466,6.839903787,8.885634191
AC009065.6,3.251423323,1.881603311,5.575342177,2.085933466,2.735961515,3.554253676
AC135050.4,2.601138659,1.881603311,0,1.042966733,0.683990379,2.369502451
RBFADN,4.551992652,9.408016553,5.575342177,3.128900199,6.155913408,6.51613174
AC140504.1,0,3.763206621,0,1.042966733,0,8.293258578
AL137802.2,8.45370064,5.644809932,3.716894784,6.257800397,7.523894165,8.293258578
AC023908.3,10.40455463,9.408016553,14.86757914,7.30076713,7.523894165,14.80939032
AC093525.4,38.36679521,7.526413243,24.1598161,50.06240318,36.25149007,52.12905392
ADAMTS7P3,16.90740128,18.81603311,27.87671088,10.42966733,19.83572098,7.700882965
AC091167.2,11.70512396,26.34244635,3.716894784,18.77340119,20.51971136,12.43988787
EPPK1,72.18159777,455.3480012,113.3652909,37.54680238,58.13918219,33.17303431
AC109597.2,20.80910927,7.526413243,24.1598161,9.386700596,2.051971136,6.51613174
AC112484.3,11.70512396,5.644809932,16.72602653,14.60153426,23.93966325,22.51027328
AC107027.3,43.56907253,52.6848927,31.59360567,42.76163605,51.2992784,53.31380514
AL592424.1,3.251423323,5.644809932,0,4.171866932,0.683990379,1.777126838
AC009053.4,5.852561982,15.05282649,13.00913175,4.171866932,4.787932651,0
AC018845.3,1.300569329,1.881603311,1.858447392,2.085933466,0.683990379,1.777126838
SPINT1-AS1,2.601138659,3.763206621,1.858447392,1.042966733,1.367980757,3.554253676
LINC01238.1,2.601138659,9.408016553,3.716894784,4.171866932,6.839903787,7.108507353
AC079322.1,13.65597796,5.644809932,9.292236961,6.257800397,14.36379795,8.293258578
Z95115.1,35.11537189,41.39527284,16.72602653,31.28900199,30.09557666,26.65690257
AC134312.4,1.300569329,0,3.716894784,0,2.735961515,2.369502451
Z83847.1,16.25711662,5.644809932,1.858447392,2.085933466,3.419951893,7.700882965
AL031717.1,51.37248851,18.81603311,65.04565873,40.67570258,42.40740348,56.27568321
